# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_ion
# 17 Ntot_solar_ion
# 18 Zavg_solar_ion
# 19 Ukin_solar_ion
# 20 Urad_solar_ion
# 21 Dens_solar_electron
# 22 Ntot_solar_electron
# 23 Zavg_solar_electron
# 24 Ukin_solar_electron
# 25 Urad_solar_electron
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    2.764e+01    1.639e-02    1.499e-03    9.148e-02    8.998e-02    5.792e-02    0.000e+00    0.000e+00    3.355e-02    2.262e-02     0.000e+00     5.731e-02   -1.571e-03     0.000e+00     0.000e+00       1.210e+02       4.632e+06       1.000e+00       4.588e-02       0.000e+00            1.217e+02            4.659e+06           -1.000e+00            1.205e-02            0.000e+00    1.018e-04    1.183e-04    1.162e-04    3.674e-03    2.847e-02    1.068e-03   -1.625e-01      1040401    1.673e-01      1023184   -2.162e-01      1018939    2.563e-01      1005938   -2.643e-01       994523    2.267e-01      1004463   -3.537e+00         7616    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9663   -1.342e+00         8889    1.343e+00         8901   -4.149e+00      1010906    4.502e+00      1011473   -4.842e+00      1009100    4.432e+00      1008838   -4.454e+00      1024654    5.123e+00      1021236   -3.210e+02      1041289    2.817e+02      1042391   -5.719e-04   -1.720e-07   -1.570e-04   -3.478e-09   -3.577e-03   -2.934e-07    1.179e-03   -2.587e-07   -1.814e-04    3.336e-09    1.738e-03    5.281e-08
    2.769e+01    1.641e-02    1.502e-03    9.155e-02    9.005e-02    5.800e-02    0.000e+00    0.000e+00    3.355e-02    2.266e-02     0.000e+00     5.742e-02   -1.574e-03     0.000e+00     0.000e+00       1.212e+02       4.637e+06       1.000e+00       4.593e-02       0.000e+00            1.218e+02            4.664e+06           -1.000e+00            1.206e-02            0.000e+00    1.020e-04    1.175e-04    1.168e-04    3.674e-03    2.847e-02    1.068e-03   -1.644e-01      1044814    1.523e-01       991259   -2.148e-01      1009766    2.001e-01      1012269   -2.152e-01      1007079    2.114e-01      1014166   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8128    1.203e+00         9663   -1.342e+00         7493    1.343e+00         7481   -3.927e+00      1010906    4.414e+00      1038687   -5.517e+00      1003698    5.194e+00      1005938   -5.588e+00      1029726    5.013e+00      1006095   -3.265e+02      1034313    3.004e+02      1042391   -5.735e-04   -1.333e-07   -1.571e-04   -3.186e-09   -3.580e-03   -2.827e-07    1.181e-03   -2.205e-07   -1.814e-04    1.865e-09    1.737e-03    9.739e-08
    2.775e+01    1.642e-02    1.505e-03    9.162e-02    9.011e-02    5.807e-02    0.000e+00    0.000e+00    3.355e-02    2.270e-02     0.000e+00     5.753e-02   -1.576e-03     0.000e+00     0.000e+00       1.213e+02       4.642e+06       1.000e+00       4.600e-02       0.000e+00            1.220e+02            4.669e+06           -1.000e+00            1.207e-02            0.000e+00    1.027e-04    1.195e-04    1.176e-04    3.674e-03    2.847e-02    1.068e-03   -1.573e-01       988501    1.711e-01      1027636   -2.230e-01      1006487    2.200e-01      1026441   -2.397e-01      1003100    2.004e-01      1000742   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9663   -1.343e+00         7493    1.342e+00         7481   -3.999e+00      1042289    4.450e+00      1038687   -5.242e+00      1026150    4.841e+00      1013082   -4.900e+00      1006090    4.888e+00      1017709   -3.521e+02      1035507    2.738e+02      1042391   -5.744e-04   -9.974e-08   -1.571e-04   -3.762e-09   -3.582e-03   -2.002e-07    1.184e-03   -2.501e-07   -1.814e-04    1.853e-09    1.736e-03    1.338e-07
    2.780e+01    1.643e-02    1.506e-03    9.169e-02    9.018e-02    5.814e-02    0.000e+00    0.000e+00    3.355e-02    2.274e-02     0.000e+00     5.764e-02   -1.576e-03     0.000e+00     0.000e+00       1.214e+02       4.647e+06       1.000e+00       4.606e-02       0.000e+00            1.221e+02            4.674e+06           -1.000e+00            1.208e-02            0.000e+00    1.019e-04    1.186e-04    1.169e-04    3.674e-03    2.847e-02    1.068e-03   -1.642e-01       974169    1.631e-01      1027636   -2.416e-01      1025186    1.960e-01      1005809   -2.332e-01       989364    2.137e-01       991837   -3.537e+00         7616    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6592   -1.343e+00         8889    1.342e+00         7481   -4.013e+00      1007881    3.865e+00      1041969   -5.267e+00      1010672    4.873e+00      1010982   -5.105e+00      1003100    5.009e+00      1014166   -3.424e+02      1035507    2.588e+02      1042391   -5.754e-04   -1.067e-07   -1.571e-04   -4.140e-09   -3.584e-03   -1.032e-07    1.186e-03   -2.859e-07   -1.814e-04    2.353e-09    1.735e-03    9.771e-08
    2.785e+01    1.644e-02    1.508e-03    9.176e-02    9.025e-02    5.821e-02    0.000e+00    0.000e+00    3.355e-02    2.278e-02     0.000e+00     5.775e-02   -1.576e-03     0.000e+00     0.000e+00       1.215e+02       4.652e+06       1.000e+00       4.611e-02       0.000e+00            1.222e+02            4.679e+06           -1.000e+00            1.210e-02            0.000e+00    1.018e-04    1.179e-04    1.166e-04    3.674e-03    2.847e-02    1.068e-03   -1.680e-01      1009589    1.734e-01      1017960   -2.095e-01      1029236    1.895e-01      1004747   -2.013e-01      1012656    2.051e-01      1010905   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6591   -1.342e+00         8889    1.343e+00         7481   -4.154e+00      1021787    4.877e+00      1044675   -6.330e+00      1025186    4.915e+00      1021637   -4.712e+00      1026230    5.062e+00      1003541   -3.227e+02      1035507    2.313e+02      1039260   -5.766e-04   -1.256e-07   -1.572e-04   -3.782e-09   -3.585e-03   -7.750e-08    1.189e-03   -2.962e-07   -1.815e-04    2.539e-09    1.734e-03    1.740e-08
    2.791e+01    1.646e-02    1.512e-03    9.183e-02    9.032e-02    5.828e-02    0.000e+00    0.000e+00    3.355e-02    2.282e-02     0.000e+00     5.786e-02   -1.576e-03     0.000e+00     0.000e+00       1.217e+02       4.657e+06       1.000e+00       4.617e-02       0.000e+00            1.224e+02            4.684e+06           -1.000e+00            1.211e-02            0.000e+00    1.020e-04    1.188e-04    1.175e-04    3.674e-03    2.847e-02    1.068e-03   -1.666e-01      1011135    1.550e-01      1014424   -2.109e-01      1014034    2.072e-01      1005164   -2.208e-01      1010627    1.880e-01      1025899   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6591   -1.343e+00         8889    1.343e+00         8901   -3.966e+00      1033443    3.634e+00      1028637   -5.395e+00      1025186    5.263e+00      1001706   -5.226e+00      1004328    5.029e+00      1022096   -3.263e+02      1038697    2.521e+02      1039260   -5.782e-04   -1.583e-07   -1.572e-04   -4.229e-09   -3.586e-03   -1.594e-07    1.192e-03   -3.259e-07   -1.815e-04    2.683e-09    1.734e-03    1.173e-08
    2.796e+01    1.647e-02    1.514e-03    9.191e-02    9.039e-02    5.836e-02    0.000e+00    0.000e+00    3.355e-02    2.286e-02     0.000e+00     5.797e-02   -1.577e-03     0.000e+00     0.000e+00       1.218e+02       4.662e+06       1.000e+00       4.623e-02       0.000e+00            1.225e+02            4.689e+06           -1.000e+00            1.212e-02            0.000e+00    1.024e-04    1.189e-04    1.174e-04    3.674e-03    2.847e-02    1.068e-03   -1.668e-01      1010665    1.558e-01      1025217   -2.138e-01      1022998    2.060e-01      1022901   -2.024e-01      1030038    2.032e-01      1000611   -3.537e+00         7488    3.537e+00         8768   -4.606e+00         8128    1.203e+00         9663   -1.343e+00         8889    1.342e+00         7481   -4.091e+00      1023258    4.218e+00      1007771   -5.294e+00      1012526    5.171e+00      1011316   -4.396e+00       984870    4.871e+00      1022703   -3.271e+02      1038697    2.643e+02      1042391   -5.796e-04   -1.185e-07   -1.573e-04   -5.290e-09   -3.588e-03   -2.541e-07    1.196e-03   -3.365e-07   -1.815e-04    2.150e-09    1.734e-03    4.953e-08
    2.801e+01    1.648e-02    1.516e-03    9.197e-02    9.046e-02    5.842e-02    0.000e+00    0.000e+00    3.355e-02    2.290e-02     0.000e+00     5.808e-02   -1.578e-03     0.000e+00     0.000e+00       1.219e+02       4.667e+06       1.000e+00       4.629e-02       0.000e+00            1.226e+02            4.694e+06           -1.000e+00            1.213e-02            0.000e+00    1.022e-04    1.185e-04    1.171e-04    3.674e-03    2.847e-02    1.068e-03   -1.498e-01       981187    1.528e-01       958048   -2.100e-01      1017833    2.125e-01      1013102   -1.914e-01      1010905    1.993e-01       980243   -3.537e+00         7487    3.537e+00         8895   -4.606e+00         8128    1.203e+00         9663   -1.343e+00         8889    1.343e+00         7481   -4.246e+00      1041437    4.150e+00      1007771   -4.864e+00      1014595    5.345e+00      1007833   -4.478e+00      1009587    4.667e+00      1006020   -2.994e+02      1043468    2.770e+02      1042391   -5.806e-04   -6.982e-08   -1.573e-04   -5.431e-09   -3.591e-03   -3.062e-07    1.199e-03   -3.097e-07   -1.815e-04    2.495e-09    1.733e-03    2.723e-08
    2.807e+01    1.650e-02    1.519e-03    9.204e-02    9.053e-02    5.850e-02    0.000e+00    0.000e+00    3.355e-02    2.295e-02     0.000e+00     5.819e-02   -1.579e-03     0.000e+00     0.000e+00       1.221e+02       4.672e+06       1.000e+00       4.635e-02       0.000e+00            1.228e+02            4.699e+06           -1.000e+00            1.214e-02            0.000e+00    1.025e-04    1.186e-04    1.168e-04    3.674e-03    2.847e-02    1.069e-03   -1.549e-01      1023698    1.695e-01      1011908   -2.094e-01      1005482    1.939e-01      1005291   -1.992e-01      1020516    2.096e-01      1020195   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8127    1.203e+00         9664   -1.342e+00         8889    1.343e+00         7481   -3.901e+00      1039154    3.912e+00      1045849   -4.998e+00      1023256    4.676e+00       986920   -4.859e+00       994659    5.258e+00      1028378   -3.231e+02      1038138    2.848e+02      1039260   -5.816e-04   -1.362e-07   -1.574e-04   -5.156e-09   -3.594e-03   -3.337e-07    1.202e-03   -2.748e-07   -1.816e-04    3.752e-09    1.733e-03    1.061e-08
    2.812e+01    1.652e-02    1.522e-03    9.212e-02    9.060e-02    5.857e-02    0.000e+00    0.000e+00    3.355e-02    2.299e-02     0.000e+00     5.831e-02   -1.581e-03     0.000e+00     0.000e+00       1.222e+02       4.677e+06       1.000e+00       4.641e-02       0.000e+00            1.229e+02            4.704e+06           -1.000e+00            1.216e-02            0.000e+00    1.033e-04    1.194e-04    1.175e-04    3.674e-03    2.847e-02    1.069e-03   -1.642e-01      1003735    1.665e-01      1011908   -2.036e-01      1030450    2.101e-01      1019785   -2.055e-01      1025955    2.196e-01      1010403   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8127    1.203e+00         9663   -1.343e+00         7493    1.342e+00         7481   -3.995e+00      1046726    4.107e+00      1028876   -4.590e+00      1027314    4.913e+00      1025309   -4.589e+00      1013652    4.957e+00      1009503   -3.266e+02      1038138    2.711e+02      1039260   -5.831e-04   -2.157e-07   -1.574e-04   -4.709e-09   -3.597e-03   -3.244e-07    1.205e-03   -2.997e-07   -1.816e-04    4.422e-09    1.733e-03    3.181e-08
    2.817e+01    1.654e-02    1.524e-03    9.219e-02    9.067e-02    5.864e-02    0.000e+00    0.000e+00    3.355e-02    2.303e-02     0.000e+00     5.842e-02   -1.584e-03     0.000e+00     0.000e+00       1.223e+02       4.682e+06       1.000e+00       4.647e-02       0.000e+00            1.230e+02            4.709e+06           -1.000e+00            1.217e-02            0.000e+00    1.032e-04    1.192e-04    1.171e-04    3.673e-03    2.847e-02    1.069e-03   -1.785e-01      1028876    1.654e-01      1020368   -2.082e-01      1025310    2.001e-01      1024753   -2.031e-01       995239    1.989e-01      1004088   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6591   -1.343e+00         8889    1.343e+00         8901   -4.588e+00      1023059    4.082e+00      1044674   -4.981e+00      1024967    4.720e+00      1005610   -5.060e+00      1022642    5.623e+00      1024528   -3.126e+02      1038138    2.621e+02      1039260   -5.854e-04   -2.286e-07   -1.575e-04   -4.780e-09   -3.600e-03   -2.608e-07    1.208e-03   -3.679e-07   -1.817e-04    4.831e-09    1.733e-03    6.061e-08
    2.823e+01    1.654e-02    1.526e-03    9.226e-02    9.073e-02    5.872e-02    0.000e+00    0.000e+00    3.355e-02    2.307e-02     0.000e+00     5.853e-02   -1.585e-03     0.000e+00     0.000e+00       1.225e+02       4.687e+06       1.000e+00       4.654e-02       0.000e+00            1.232e+02            4.715e+06           -1.000e+00            1.218e-02            0.000e+00    1.028e-04    1.186e-04    1.176e-04    3.673e-03    2.846e-02    1.068e-03   -1.535e-01      1039026    1.793e-01       986934   -2.279e-01      1006195    2.322e-01       986647   -2.098e-01      1013686    2.000e-01      1023554   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         8889    1.343e+00         8901   -3.836e+00      1008777    4.077e+00      1044674   -5.255e+00      1024991    4.656e+00      1024753   -4.424e+00      1005325    4.754e+00      1006147   -3.312e+02      1038138    2.551e+02      1036213   -5.874e-04   -1.545e-07   -1.575e-04   -5.060e-09   -3.603e-03   -1.720e-07    1.212e-03   -3.501e-07   -1.817e-04    5.522e-09    1.732e-03    5.723e-08
    2.828e+01    1.655e-02    1.528e-03    9.233e-02    9.081e-02    5.879e-02    0.000e+00    0.000e+00    3.354e-02    2.311e-02     0.000e+00     5.864e-02   -1.585e-03     0.000e+00     0.000e+00       1.226e+02       4.692e+06       1.000e+00       4.659e-02       0.000e+00            1.233e+02            4.720e+06           -1.000e+00            1.220e-02            0.000e+00    1.027e-04    1.187e-04    1.166e-04    3.674e-03    2.846e-02    1.068e-03   -1.585e-01       970009    1.680e-01      1030583   -2.073e-01      1006105    2.380e-01      1012910   -2.005e-01      1011368    2.149e-01      1009141   -3.537e+00         7487    3.537e+00         8768   -4.605e+00         8127    1.203e+00         6592   -1.342e+00         8889    1.343e+00         7481   -3.801e+00      1010331    3.985e+00      1027560   -5.811e+00       985411    4.475e+00       991449   -4.895e+00      1003225    6.307e+00      1023554   -3.195e+02      1038138    2.548e+02      1039260   -5.888e-04   -1.248e-07   -1.576e-04   -4.480e-09   -3.604e-03   -9.914e-08    1.215e-03   -3.074e-07   -1.818e-04    5.554e-09    1.732e-03    1.208e-08
    2.833e+01    1.656e-02    1.531e-03    9.241e-02    9.088e-02    5.886e-02    0.000e+00    0.000e+00    3.355e-02    2.315e-02     0.000e+00     5.875e-02   -1.584e-03     0.000e+00     0.000e+00       1.227e+02       4.697e+06       1.000e+00       4.665e-02       0.000e+00            1.234e+02            4.725e+06           -1.000e+00            1.221e-02            0.000e+00    1.033e-04    1.194e-04    1.164e-04    3.674e-03    2.847e-02    1.068e-03   -1.633e-01      1041827    1.677e-01      1028815   -2.003e-01      1002154    2.037e-01      1024881   -2.430e-01      1010777    2.020e-01       996949   -3.537e+00         7487    3.537e+00         8768   -4.605e+00         8128    1.203e+00         9663   -1.342e+00         7493    1.343e+00         7481   -3.980e+00      1043597    4.307e+00      1023444   -5.070e+00      1004460    5.074e+00       991449   -4.306e+00      1011368    5.170e+00      1011473   -3.444e+02      1038138    2.715e+02      1039260   -5.902e-04   -1.132e-07   -1.576e-04   -4.980e-09   -3.605e-03   -4.467e-08    1.218e-03   -2.895e-07   -1.818e-04    4.763e-09    1.732e-03   -6.003e-09
    2.839e+01    1.658e-02    1.533e-03    9.248e-02    9.095e-02    5.893e-02    0.000e+00    0.000e+00    3.355e-02    2.319e-02     0.000e+00     5.886e-02   -1.583e-03     0.000e+00     0.000e+00       1.229e+02       4.702e+06       1.000e+00       4.671e-02       0.000e+00            1.236e+02            4.730e+06           -1.000e+00            1.222e-02            0.000e+00    1.033e-04    1.193e-04    1.173e-04    3.674e-03    2.847e-02    1.068e-03   -1.563e-01      1001371    1.539e-01      1030569   -2.171e-01       991449    2.183e-01      1013937   -2.021e-01       967755    1.985e-01       985650   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         7493    1.343e+00         7481   -3.637e+00      1038579    4.334e+00      1021367   -5.170e+00      1004460    4.728e+00      1014321   -4.522e+00      1007542    5.066e+00      1018286   -3.279e+02      1038138    2.690e+02      1035848   -5.914e-04   -1.128e-07   -1.577e-04   -5.309e-09   -3.605e-03   -9.017e-08    1.221e-03   -2.686e-07   -1.819e-04    3.115e-09    1.732e-03    1.683e-08
    2.844e+01    1.659e-02    1.536e-03    9.255e-02    9.102e-02    5.900e-02    0.000e+00    0.000e+00    3.355e-02    2.323e-02     0.000e+00     5.898e-02   -1.584e-03     0.000e+00     0.000e+00       1.230e+02       4.707e+06       1.000e+00       4.677e-02       0.000e+00            1.237e+02            4.735e+06           -1.000e+00            1.223e-02            0.000e+00    1.027e-04    1.187e-04    1.176e-04    3.674e-03    2.847e-02    1.067e-03   -1.629e-01       964637    1.657e-01       955354   -2.024e-01      1029294    2.201e-01       994211   -2.093e-01      1024732    2.247e-01      1010122   -3.537e+00         7488    3.537e+00         8767   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         7493    1.343e+00         8901   -4.056e+00      1043357    3.856e+00      1001700   -4.889e+00      1006638    5.066e+00      1009929   -4.462e+00      1025441    4.753e+00      1026294   -3.167e+02      1037712    2.798e+02      1035848   -5.925e-04   -9.238e-08   -1.577e-04   -3.654e-09   -3.606e-03   -1.913e-07    1.223e-03   -2.346e-07   -1.819e-04    2.080e-09    1.731e-03    6.634e-08
    2.850e+01    1.661e-02    1.538e-03    9.262e-02    9.109e-02    5.908e-02    0.000e+00    0.000e+00    3.355e-02    2.327e-02     0.000e+00     5.909e-02   -1.585e-03     0.000e+00     0.000e+00       1.231e+02       4.712e+06       1.000e+00       4.683e-02       0.000e+00            1.238e+02            4.740e+06           -1.000e+00            1.225e-02            0.000e+00    1.022e-04    1.188e-04    1.176e-04    3.674e-03    2.847e-02    1.068e-03   -1.620e-01      1047312    1.646e-01       988175   -1.885e-01      1013840    2.181e-01      1002530   -2.233e-01       996821    2.045e-01      1028582   -3.537e+00         7488    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9663   -1.343e+00         7493    1.342e+00         7481   -4.220e+00      1019479    4.019e+00      1042403   -4.710e+00      1001277    5.081e+00       994211   -4.864e+00      1007985    4.951e+00      1001904   -3.075e+02      1039512    2.438e+02      1035848   -5.934e-04   -5.657e-08   -1.577e-04   -2.102e-09   -3.609e-03   -2.066e-07    1.226e-03   -2.928e-07   -1.819e-04    2.126e-09    1.730e-03    9.466e-08
    2.855e+01    1.662e-02    1.541e-03    9.269e-02    9.115e-02    5.915e-02    0.000e+00    0.000e+00    3.355e-02    2.332e-02     0.000e+00     5.920e-02   -1.587e-03     0.000e+00     0.000e+00       1.232e+02       4.717e+06       1.000e+00       4.689e-02       0.000e+00            1.240e+02            4.745e+06           -1.000e+00            1.226e-02            0.000e+00    1.032e-04    1.195e-04    1.169e-04    3.674e-03    2.847e-02    1.069e-03   -1.637e-01       976530    1.565e-01      1013512   -2.011e-01      1023514    2.028e-01       981575   -2.055e-01       987181    1.925e-01      1010262   -3.537e+00         7488    3.537e+00         8767   -4.606e+00         8127    1.203e+00         6592   -1.343e+00         8889    1.342e+00         7481   -4.030e+00      1042526    3.647e+00      1011005   -5.684e+00      1025307    5.281e+00      1006820   -4.562e+00      1007541    5.671e+00      1009980   -3.314e+02      1039512    2.196e+02      1035848   -5.948e-04   -1.777e-07   -1.577e-04   -2.784e-09   -3.611e-03   -1.219e-07    1.229e-03   -2.620e-07   -1.819e-04    3.251e-09    1.729e-03    1.073e-07
    2.860e+01    1.663e-02    1.542e-03    9.277e-02    9.122e-02    5.922e-02    0.000e+00    0.000e+00    3.355e-02    2.336e-02     0.000e+00     5.931e-02   -1.588e-03     0.000e+00     0.000e+00       1.234e+02       4.723e+06       1.000e+00       4.695e-02       0.000e+00            1.241e+02            4.750e+06           -1.000e+00            1.227e-02            0.000e+00    1.033e-04    1.187e-04    1.168e-04    3.674e-03    2.846e-02    1.069e-03   -1.895e-01      1011255    1.709e-01      1007534   -1.939e-01      1023514    2.155e-01       991829   -1.916e-01      1010719    2.083e-01       971605   -3.537e+00         7488    3.537e+00         8768   -4.605e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.343e+00         7481   -4.055e+00      1042526    4.236e+00       995470   -5.138e+00      1007112    5.057e+00      1014166   -4.619e+00       995478    4.856e+00      1007088   -3.177e+02      1039512    2.031e+02      1034061   -5.964e-04   -1.542e-07   -1.578e-04   -4.883e-09   -3.611e-03   -7.208e-08    1.232e-03   -2.528e-07   -1.820e-04    4.576e-09    1.728e-03    1.008e-07
    2.866e+01    1.664e-02    1.545e-03    9.284e-02    9.129e-02    5.929e-02    0.000e+00    0.000e+00    3.354e-02    2.340e-02     0.000e+00     5.942e-02   -1.588e-03     0.000e+00     0.000e+00       1.235e+02       4.727e+06       1.000e+00       4.701e-02       0.000e+00            1.242e+02            4.755e+06           -1.000e+00            1.228e-02            0.000e+00    1.032e-04    1.183e-04    1.172e-04    3.674e-03    2.846e-02    1.068e-03   -1.760e-01      1011908    1.511e-01       996362   -2.239e-01      1003294    2.054e-01      1026475   -2.000e-01      1023146    1.965e-01      1010636   -3.537e+00         7487    3.537e+00         8768   -4.605e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.343e+00         7481   -3.783e+00      1005404    4.122e+00      1019957   -6.234e+00      1007112    5.485e+00      1013439   -4.444e+00      1023679    5.677e+00      1030318   -3.026e+02      1040695    2.058e+02      1039260   -5.983e-04   -1.931e-07   -1.578e-04   -5.745e-09   -3.612e-03   -1.457e-07    1.234e-03   -3.168e-07   -1.820e-04    4.328e-09    1.728e-03    6.288e-08
    2.871e+01    1.666e-02    1.548e-03    9.291e-02    9.136e-02    5.936e-02    0.000e+00    0.000e+00    3.354e-02    2.344e-02     0.000e+00     5.953e-02   -1.589e-03     0.000e+00     0.000e+00       1.236e+02       4.732e+06       1.000e+00       4.707e-02       0.000e+00            1.244e+02            4.760e+06           -1.000e+00            1.230e-02            0.000e+00    1.035e-04    1.189e-04    1.164e-04    3.674e-03    2.846e-02    1.068e-03   -1.590e-01       996551    1.563e-01      1017047   -2.076e-01      1007577    2.135e-01      1026244   -1.926e-01      1012927    2.129e-01      1009190   -3.537e+00         7488    3.537e+00         8767   -4.606e+00         8128    1.203e+00         6591   -1.343e+00         8889    1.343e+00         7481   -4.078e+00      1030183    3.814e+00      1007534   -4.719e+00       992484    5.011e+00       994390   -4.539e+00       992461    4.982e+00      1013836   -3.504e+02      1033802    2.271e+02      1039260   -6.003e-04   -1.885e-07   -1.579e-04   -3.832e-09   -3.614e-03   -3.167e-07    1.238e-03   -3.902e-07   -1.821e-04    3.585e-09    1.727e-03   -6.904e-09
    2.876e+01    1.667e-02    1.550e-03    9.298e-02    9.143e-02    5.943e-02    0.000e+00    0.000e+00    3.354e-02    2.348e-02     0.000e+00     5.964e-02   -1.591e-03     0.000e+00     0.000e+00       1.238e+02       4.737e+06       1.000e+00       4.713e-02       0.000e+00            1.245e+02            4.765e+06           -1.000e+00            1.231e-02            0.000e+00    1.036e-04    1.193e-04    1.170e-04    3.674e-03    2.846e-02    1.068e-03   -1.678e-01       994726    1.638e-01       991502   -2.118e-01      1027178    1.964e-01      1020506   -1.984e-01      1007437    2.062e-01      1006819   -3.537e+00         7488    3.537e+00         8896   -4.605e+00         8128    1.203e+00         6591   -1.343e+00         7493    1.343e+00         8901   -4.245e+00      1034349    3.807e+00      1007147   -5.521e+00      1002765    4.467e+00      1014002   -4.716e+00      1001547    4.655e+00      1007907   -3.776e+02      1033802    2.114e+02      1035848   -6.018e-04   -1.684e-07   -1.579e-04   -1.461e-09   -3.619e-03   -4.505e-07    1.242e-03   -3.304e-07   -1.821e-04    3.123e-09    1.728e-03   -6.213e-08
    2.882e+01    1.669e-02    1.553e-03    9.305e-02    9.150e-02    5.951e-02    0.000e+00    0.000e+00    3.354e-02    2.352e-02     0.000e+00     5.976e-02   -1.595e-03     0.000e+00     0.000e+00       1.239e+02       4.743e+06       1.000e+00       4.719e-02       0.000e+00            1.246e+02            4.770e+06           -1.000e+00            1.232e-02            0.000e+00    1.038e-04    1.193e-04    1.178e-04    3.674e-03    2.846e-02    1.068e-03   -1.658e-01      1030066    1.740e-01       996000   -2.069e-01       969520    2.030e-01      1008235   -2.064e-01      1011909    2.325e-01      1026655   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9663   -1.343e+00         7493    1.342e+00         8901   -3.917e+00      1029686    3.904e+00      1010912   -5.915e+00      1002765    5.095e+00      1029161   -4.625e+00      1024405    4.765e+00      1007026   -3.626e+02      1033802    2.192e+02      1033265   -6.034e-04   -1.302e-07   -1.579e-04   -9.389e-10   -3.623e-03   -4.480e-07    1.244e-03   -1.816e-07   -1.821e-04    3.151e-09    1.728e-03   -4.440e-08
